"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 10:36:21 UTC 2023","Mon Nov 27 10:36:35 UTC 2023","14089","","Verify that the filters in SRP are working properly","","Check class attribute","","Check class attribute",""
